,start_time,end_time,duration,start_latitude,start_longitude,end_latitude,end_longitude,driving_distance,start_year,end_year,year,start_month,end_month,month,start_day,end_day,day,start_hour,end_hour,start_weekday,end_weekday,start_daytype,end_daytype,geometry,date,daytype,city,euclidean_distance,hour,random_seconds_start,random_seconds_end,random_seconds_pos,ia_timeout,avg_speed,avg_speed_kmh,origin_id,destination_id,origin_i,origin_j,destination_i,destination_j
8753,2019-02-21 09:20:33.182481-05:00,2019-02-21 09:24:56.230368-05:00,263.047887,38.247,-85.756,38.244,-85.759,579.24,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.756 38.247, -85.759 38.244)",2019-02-21,weekday,Louisville,424.1644337246626,14,-566.8175190060658,-303.76963186804994,155.25472121365905,48.366398,2.202032514330746,7.927317051590686,91.0,75.0,11.0,5.0,11.0,4.0
8756,2019-02-21 09:21:48.497739-05:00,2019-02-21 09:32:21.622623-05:00,633.124884,38.218,-85.751,38.217,-85.755,514.88,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.751 38.218, -85.755 38.217)",2019-02-21,weekday,Louisville,366.71383242119515,14,-491.50226142985724,141.62262294780362,292.86510367872563,75.315258,0.8132360818722772,2.927649894740198,84.0,84.0,4.0,5.0,4.0,5.0
8737,2019-02-21 09:22:54.199767-05:00,2019-02-21 09:26:31.015451-05:00,216.815684,38.214,-85.762,38.225,-85.768,1174.57,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.762 38.214, -85.768 38.225)",2019-02-21,weekday,Louisville,1330.7233888528199,14,474.1997669198961,-533.9713685108444,216.81568393061897,65.702028,5.417366393106506,19.50251901518342,76.0,76.0,12.0,4.0,12.0,4.0
8764,2019-02-21 09:27:01.852705-05:00,2019-02-21 09:41:54.962490-05:00,893.109785,38.225,-85.762,38.219,-85.762,868.86,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.762 38.225, -85.762 38.219)",2019-02-21,weekday,Louisville,667.1695598670279,14,-178.14729517090336,714.9624899246755,137.6337081493365,8.099213,0.9728479237297798,3.5022525254272074,75.0,91.0,11.0,4.0,11.0,5.0
8761,2019-02-21 09:27:20.631116-05:00,2019-02-21 09:38:22.787951-05:00,662.156835,38.213,-85.76,38.218,-85.755,788.41,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.76000000000001 38.213, -85.755 38.218)",2019-02-21,weekday,Louisville,707.0520039038078,14,-159.36888396032407,502.787951114168,357.4303827684001,18.778411,1.1906695790582604,4.286410484609737,75.0,91.0,11.0,4.0,11.0,5.0
8762,2019-02-21 09:27:23.214526-05:00,2019-02-21 09:34:43.715524-05:00,440.500998,38.255,-85.758,38.259,-85.757,1174.57,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.758 38.255, -85.75700000000001 38.259)",2019-02-21,weekday,Louisville,453.26909222031026,14,-156.78547446944287,-616.2844761082508,340.2280392453067,2.58341,2.666441177960736,9.59918824065865,74.0,91.0,10.0,4.0,11.0,5.0
8751,2019-02-21 09:28:04.462417-05:00,2019-02-21 09:33:35.254623-05:00,330.792206,38.215,-85.759,38.214,-85.751,852.7700000000001,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.759 38.215, -85.751 38.214)",2019-02-21,weekday,Louisville,707.7170911389663,14,-115.53758289540542,215.25462312432865,255.6053414145964,41.247891,2.577962795169364,9.280666062609711,66.0,66.0,2.0,4.0,2.0,4.0
8754,2019-02-21 09:28:46.432362-05:00,2019-02-21 09:31:56.695399-05:00,190.263037,38.22,-85.763,38.223,-85.766,500.0,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.76300000000001 38.22, -85.76600000000001 38.223)",2019-02-21,weekday,Louisville,424.217850891898,14,-73.5676378622909,-726.4265758183956,190.2630371469883,27.252381,2.6279408122766377,9.460586924195896,75.0,75.0,11.0,4.0,11.0,4.0
8780,2019-02-21 09:34:20.006699-05:00,2019-02-21 10:16:12.412095-05:00,2512.405396,38.254,-85.748,38.262,-85.737,4939.63,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.748 38.254, -85.73699999999999 38.262)",2019-02-21,weekday,Louisville,1309.1143363348008,14,-639.9933013693446,-827.5879054417582,178.12555523937525,333.574337,1.9660959206123279,7.0779453142043804,84.0,84.0,4.0,5.0,4.0,5.0
8775,2019-02-21 09:34:26.949054-05:00,2019-02-21 09:52:04.698026-05:00,1057.748972,38.205,-85.759,38.207,-85.757,466.61,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.759 38.205, -85.75700000000001 38.207)",2019-02-21,weekday,Louisville,282.8348934711282,14,-633.0509463349613,424.6980263408509,48.26544833615015,6.942355,0.4411349123012903,1.5880856842846451,75.0,91.0,11.0,4.0,11.0,5.0
8784,2019-02-21 09:38:35.758408-05:00,2019-02-21 10:06:25.764294-05:00,1670.005886,38.243,-85.747,38.224,-85.761,3201.91,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.747 38.243, -85.761 38.224)",2019-02-21,weekday,Louisville,2441.05795434806,14,-384.2415924076108,385.76429372778694,307.27223561032827,60.789659,1.9173046196077899,6.902296630588044,75.0,74.0,11.0,4.0,10.0,4.0
8760,2019-02-21 09:39:27.281180-05:00,2019-02-21 09:48:24.682986-05:00,537.401806,38.219,-85.762,38.214,-85.755,901.04,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.762 38.219, -85.755 38.214)",2019-02-21,weekday,Louisville,826.4952576002147,14,567.2811795013886,204.6829864214244,219.32389616076043,15.656757,1.6766597915005892,6.035975249402121,84.0,101.0,4.0,5.0,5.0,6.0
8769,2019-02-21 09:39:36.043272-05:00,2019-02-21 09:42:23.511609-05:00,167.468337,38.221,-85.763,38.214,-85.754,1061.94,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.76300000000001 38.221, -85.754 38.214)",2019-02-21,weekday,Louisville,1106.3711210100969,14,-323.9567279764665,-449.0335559638688,167.46833675281087,8.762092,6.341138981991564,22.82810033516963,74.0,73.0,10.0,4.0,9.0,4.0
8781,2019-02-21 09:44:22.660215-05:00,2019-02-21 09:55:59.015763-05:00,696.355548,38.246,-85.736,38.239,-85.721,1979.07,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.736 38.246, -85.721 38.239)",2019-02-21,weekday,Louisville,1523.7812943180204,14,-37.33978526267731,-240.98423668563248,340.17522349724544,9.95217,2.8420395381125045,10.231342337205017,74.0,74.0,10.0,4.0,10.0,4.0
8779,2019-02-21 09:45:23.914526-05:00,2019-02-21 09:48:27.229575-05:00,183.315049,38.217,-85.761,38.221,-85.763,917.13,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.761 38.217, -85.76300000000001 38.221)",2019-02-21,weekday,Louisville,477.86651846748055,14,23.914525726307033,-622.4428104240733,183.31504851729318,61.254311,5.003026238178624,18.010894457443047,68.0,84.0,4.0,4.0,4.0,5.0
8782,2019-02-21 09:45:40.177403-05:00,2019-02-21 09:49:30.824302-05:00,230.646899,38.221,-85.763,38.214,-85.756,868.86,2019,2019,2019,2,2,2,21,21,21,14,14,Thu,Thu,weekday,weekday,"LINESTRING (-85.76300000000001 38.221, -85.756 38.214)",2019-02-21,weekday,Louisville,989.8624208301699,14,40.17740265947759,-78.63993677147698,230.64689879158732,16.262877,3.767056933204205,13.561404959535139,91.0,78.0,11.0,5.0,14.0,4.0
8768,2019-02-21 09:48:19.718868-05:00,2019-02-21 09:55:53.268243-05:00,453.549375,38.257,-85.762,38.253,-85.757,884.95,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.762 38.257, -85.75700000000001 38.253)",2019-02-21,weekday,Louisville,623.2467762529466,14,199.7188682276535,-246.73175685451736,177.54242831024192,159.541465,1.9511657358143202,7.024196648931553,91.0,78.0,11.0,5.0,14.0,4.0
8770,2019-02-21 09:48:47.256515-05:00,2019-02-21 10:02:19.327513-05:00,812.070998,38.255,-85.763,38.242,-85.759,2027.34,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.76300000000001 38.255, -85.759 38.242)",2019-02-21,weekday,Louisville,1487.137968518111,14,227.256514544752,139.32751255764765,210.94133621601915,15.32815,2.496505853543608,8.98742107275699,75.0,78.0,11.0,4.0,14.0,4.0
8773,2019-02-21 09:51:36.051684-05:00,2019-02-21 10:50:30.259584-05:00,3534.2079,38.216,-85.737,38.218,-85.741,6677.35,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.73699999999999 38.216, -85.741 38.218)",2019-02-21,weekday,Louisville,414.2144954250638,14,396.0516835870128,330.259584370536,101.20896259805063,81.139622,1.8893483883616469,6.801654198101929,75.0,121.0,11.0,4.0,9.0,7.0
8790,2019-02-21 09:51:38.151583-05:00,2019-02-21 09:55:43.007897-05:00,244.856314,38.22,-85.758,38.219,-85.762,547.0600000000001,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.758 38.22, -85.762 38.219)",2019-02-21,weekday,Louisville,366.70467945229814,15,-501.8484165351777,-703.7837519222655,244.8563140719809,2.099899,2.2342082630550424,8.043149746998154,75.0,75.0,11.0,4.0,11.0,4.0
8776,2019-02-21 09:52:24.529828-05:00,2019-02-21 10:39:59.901422-05:00,2855.371594,38.254,-85.747,38.252,-85.742,7803.65,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.747 38.254, -85.742 38.252)",2019-02-21,weekday,Louisville,489.9747910464591,14,444.52982812115715,-300.09857763388914,375.5595591664901,46.378245,2.7329717842671792,9.838698423361846,84.0,84.0,4.0,5.0,4.0,5.0
8778,2019-02-21 09:54:14.979826-05:00,2019-02-21 10:17:31.237161-05:00,1396.257335,38.232,-85.709,38.23,-85.704,498.79,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.709 38.232, -85.70399999999999 38.23)",2019-02-21,weekday,Louisville,490.09253984017926,14,554.9798257815967,151.2371609980505,35.18041140783965,110.449998,0.3572335754282716,1.286040871541778,74.0,105.0,10.0,4.0,9.0,6.0
8792,2019-02-21 09:55:59.905426-05:00,2019-02-21 10:09:05.548741-05:00,785.643315,38.216,-85.759,38.222,-85.762,724.0500000000001,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.759 38.216, -85.762 38.222)",2019-02-21,weekday,Louisville,716.7997776291146,15,-240.0945736915446,545.5487414333493,89.0300062331015,104.9256,0.9216014267237799,3.3177651362056078,74.0,75.0,10.0,4.0,11.0,4.0
8777,2019-02-21 09:56:39.782994-05:00,2019-02-21 10:50:39.387249-05:00,3239.604255,38.215,-85.734,38.222,-85.74,6838.25,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.73399999999999 38.215, -85.73999999999999 38.222)",2019-02-21,weekday,Louisville,938.4038831745742,14,699.7829939354529,339.3872491542613,293.871231777689,39.877568,2.1108288117123735,7.598983722164545,75.0,58.0,11.0,4.0,10.0,3.0
8767,2019-02-21 09:57:18.639428-05:00,2019-02-21 10:36:04.573881-05:00,2325.934453,38.255,-85.752,38.268,-85.747,6709.53,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.752 38.255, -85.747 38.268)",2019-02-21,weekday,Louisville,1510.0139513362742,14,738.639427735247,-535.4261186169907,405.83560967261377,38.856434,2.8846599659530474,10.384775877430972,76.0,73.0,12.0,4.0,9.0,4.0
8774,2019-02-21 09:57:31.540895-05:00,2019-02-21 10:02:35.210655-05:00,303.66976,38.257,-85.762,38.253,-85.757,917.13,2019,2019,2019,2,2,2,21,21,21,14,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.762 38.257, -85.75700000000001 38.253)",2019-02-21,weekday,Louisville,623.2467762529466,14,751.5408947461253,-745.5494030163709,303.6697604653371,12.901467,3.020155842978899,10.872561034724036,91.0,74.0,11.0,5.0,10.0,4.0
8787,2019-02-21 10:01:55.109123-05:00,2019-02-21 10:28:25.441695-05:00,1590.332572,38.214,-85.755,38.205,-85.764,1946.89,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.755 38.214, -85.764 38.205)",2019-02-21,weekday,Louisville,1272.7336572897732,15,115.10912309794412,-94.55830455060732,159.89145944631966,71.299767,1.2242030593334285,4.407131013600343,71.0,70.0,7.0,4.0,6.0,4.0
8801,2019-02-21 10:03:17.507297-05:00,2019-02-21 10:33:04.853911-05:00,1787.346614,38.22,-85.757,38.221,-85.754,836.6800000000001,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.75700000000001 38.22, -85.754 38.221)",2019-02-21,weekday,Louisville,284.68961944856494,15,-702.492703241075,184.8539108842649,213.43198664922133,82.398174,0.4681128962040264,1.685206426334495,70.0,71.0,6.0,4.0,7.0,4.0
8788,2019-02-21 10:04:58.056469-05:00,2019-02-21 10:13:51.206632-05:00,533.150163,38.221,-85.763,38.219,-85.763,500.0,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.76300000000001 38.221, -85.76300000000001 38.219)",2019-02-21,weekday,Louisville,222.38985328853778,15,298.05646887512444,831.2066320890858,63.58821063739853,31.748052,0.9378220897214655,3.376159522997276,91.0,107.0,11.0,5.0,11.0,6.0
8793,2019-02-21 10:06:53.676226-05:00,2019-02-21 10:12:42.478762-05:00,348.802536,38.22,-85.758,38.222,-85.753,772.3199999999999,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.758 38.22, -85.753 38.222)",2019-02-21,weekday,Louisville,490.1460454749844,15,413.67622620338193,-769.245053329988,348.80253602705045,115.619757,2.214204084800576,7.971134705282074,137.0,91.0,9.0,8.0,11.0,5.0
8795,2019-02-21 10:07:33.991625-05:00,2019-02-21 10:29:21.653624-05:00,1307.661999,38.255,-85.756,38.247,-85.75,1496.37,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.756 38.255, -85.75 38.247)",2019-02-21,weekday,Louisville,1032.3860941027008,15,453.9916252811986,861.6536236506377,90.73294264358567,40.315399,1.1443094631061463,4.119514067182127,74.0,75.0,10.0,4.0,11.0,4.0
8786,2019-02-21 10:10:01.346777-05:00,2019-02-21 10:16:06.256888-05:00,364.910111,38.221,-85.761,38.206,-85.764,1528.55,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.761 38.221, -85.764 38.206)",2019-02-21,weekday,Louisville,1688.3919028601945,15,601.3467765525247,66.25688780793575,125.85996912818904,35.716561,4.188839809922395,15.07982331572062,69.0,51.0,5.0,4.0,3.0,3.0
8794,2019-02-21 10:11:18.383512-05:00,2019-02-21 10:27:52.480884-05:00,994.097372,38.212,-85.762,38.225,-85.758,1415.92,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.762 38.212, -85.758 38.225)",2019-02-21,weekday,Louisville,1487.1718274849804,15,678.3835124874429,772.4808838858874,391.1492575763196,77.036735,1.4243272740489652,5.127578186576275,57.0,75.0,9.0,3.0,11.0,4.0
8791,2019-02-21 10:14:04.845292-05:00,2019-02-21 10:27:28.529023-05:00,803.683731,38.217,-85.76,38.219,-85.763,1061.94,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.76000000000001 38.217, -85.76300000000001 38.219)",2019-02-21,weekday,Louisville,343.7234856968784,15,844.8452918574085,748.5290230975813,249.35548353903923,166.46178,1.321340670513088,4.756826413847117,57.0,76.0,9.0,3.0,12.0,4.0
8803,2019-02-21 10:15:13.313727-05:00,2019-02-21 10:27:25.353210-05:00,732.039483,38.219,-85.765,38.217,-85.757,1399.83,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.765 38.219, -85.75700000000001 38.217)",2019-02-21,weekday,Louisville,733.4230882021737,15,13.313726835782404,-154.64678969880072,1.566078708513824,68.468435,1.912232922551255,6.884038521184518,91.0,91.0,11.0,5.0,11.0,5.0
8805,2019-02-21 10:16:49.973594-05:00,2019-02-21 10:25:15.757595-05:00,505.784001,38.237,-85.713,38.245,-85.727,1930.8,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.71299999999999 38.237, -85.727 38.245)",2019-02-21,weekday,Louisville,1512.0366944426141,15,109.97359371773064,615.7575946620927,243.58450899858673,96.659867,3.8174398482011296,13.742783453524067,92.0,59.0,12.0,5.0,11.0,3.0
8804,2019-02-21 10:16:51.295253-05:00,2019-02-21 10:41:09.424622-05:00,1458.129369,38.205,-85.759,38.203,-85.759,1255.02,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.759 38.205, -85.759 38.203)",2019-02-21,weekday,Louisville,222.38985328853778,15,111.29525300103387,-230.5753777808983,309.72807038720583,1.321659,0.8607055222135094,3.0985398799686337,76.0,75.0,12.0,4.0,11.0,4.0
8800,2019-02-21 10:18:04.168970-05:00,2019-02-21 10:24:25.081114-05:00,380.912144,38.219,-85.762,38.218,-85.764,386.16,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.762 38.219, -85.764 38.218)",2019-02-21,weekday,Louisville,207.1042090185055,15,184.16897002585938,74.07745156928581,380.91214404843953,72.873717,1.0137770771624441,3.649597477784799,76.0,91.0,12.0,4.0,11.0,5.0
8809,2019-02-21 10:27:11.416770-05:00,2019-02-21 10:33:27.152269-05:00,375.735499,38.218,-85.763,38.213,-85.756,1255.02,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.76300000000001 38.218, -85.756 38.213)",2019-02-21,weekday,Louisville,826.5014760021371,15,-168.58322992568424,-692.8477314077354,271.048968229718,4.807492,3.340168824452757,12.024607768029925,75.0,75.0,11.0,4.0,11.0,4.0
8808,2019-02-21 10:29:25.804648-05:00,2019-02-21 10:34:04.503808-05:00,278.69916,38.213,-85.762,38.216,-85.762,500.0,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.762 38.213, -85.762 38.216)",2019-02-21,weekday,Louisville,333.58477993351397,15,865.8046484358224,-746.2093623687954,278.69915993035465,93.108232,1.7940491819207491,6.458577054914697,74.0,73.0,10.0,4.0,9.0,4.0
8816,2019-02-21 10:38:08.838485-05:00,2019-02-21 11:06:46.733548-05:00,1717.895063,38.214,-85.756,38.205,-85.757,2139.9700000000003,2019,2019,2019,2,2,2,21,21,21,15,16,Thu,Thu,weekday,weekday,"LINESTRING (-85.756 38.214, -85.75700000000001 38.205)",2019-02-21,weekday,Louisville,1004.5611464490529,15,-411.16151508398724,406.7335475880145,342.11994203885246,506.131115,1.2456930845723027,4.48449510446029,91.0,91.0,11.0,5.0,11.0,5.0
8812,2019-02-21 10:39:05.823756-05:00,2019-02-21 10:45:41.740134-05:00,395.916378,38.22,-85.736,38.226,-85.736,563.15,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.736 38.22, -85.736 38.226)",2019-02-21,weekday,Louisville,667.1695598670279,15,545.8237556119248,304.3588026759578,395.916377758175,56.985271,1.4223963222860156,5.120626760229657,75.0,91.0,11.0,4.0,11.0,5.0
8814,2019-02-21 10:41:16.413447-05:00,2019-02-21 11:05:14.623922-05:00,1438.210475,38.238,-85.721,38.24,-85.724,1496.37,2019,2019,2019,2,2,2,21,21,21,15,16,Thu,Thu,weekday,weekday,"LINESTRING (-85.721 38.238, -85.724 38.24)",2019-02-21,weekday,Louisville,343.6658011496478,15,-223.58655304291779,314.62392152179837,326.2143948497275,130.589691,1.040438813380218,3.745579728168785,75.0,75.0,11.0,4.0,11.0,4.0
8818,2019-02-21 10:44:06.564890-05:00,2019-02-21 10:58:51.510249-05:00,884.945359,38.218,-85.764,38.205,-85.757,2091.7000000000003,2019,2019,2019,2,2,2,21,21,21,15,16,Thu,Thu,weekday,weekday,"LINESTRING (-85.764 38.218, -85.75700000000001 38.205)",2019-02-21,weekday,Louisville,1569.5880630002857,15,-53.43511024271072,-68.48975099750908,215.8244155636865,170.151443,2.3636487594710354,8.509135534095728,76.0,78.0,12.0,4.0,14.0,4.0
8817,2019-02-21 10:44:58.682611-05:00,2019-02-21 10:46:29.017777-05:00,90.335166,38.215,-85.762,38.217,-85.762,353.98,2019,2019,2019,2,2,2,21,21,21,15,15,Thu,Thu,weekday,weekday,"LINESTRING (-85.762 38.215, -85.762 38.217)",2019-02-21,weekday,Louisville,222.38985328853778,15,-1.317389492021448,-896.1555341975674,90.33516649580457,43.805394,3.9185182877728924,14.106665835982414,91.0,76.0,11.0,5.0,12.0,4.0
8824,2019-02-21 10:46:29.857541-05:00,2019-02-21 11:06:22.442794-05:00,1192.585253,38.256,-85.764,38.256,-85.753,1142.39,2019,2019,2019,2,2,2,21,21,21,16,16,Thu,Thu,weekday,weekday,"LINESTRING (-85.764 38.256, -85.753 38.256)",2019-02-21,weekday,Louisville,960.4765397998777,16,-810.1424594455119,382.4427937278267,367.69847155600866,91.17493,0.957910553670078,3.448477993212281,75.0,75.0,11.0,4.0,11.0,4.0
8821,2019-02-21 10:49:34.440123-05:00,2019-02-21 10:54:29.631631-05:00,295.191508,38.253,-85.757,38.247,-85.759,611.42,2019,2019,2019,2,2,2,21,21,21,16,16,Thu,Thu,weekday,weekday,"LINESTRING (-85.75700000000001 38.253, -85.759 38.247)",2019-02-21,weekday,Louisville,689.6496410842144,16,-625.5598768561845,-330.3683688435268,211.1429774615255,184.582582,2.07126554602648,7.456555965695328,67.0,116.0,3.0,4.0,4.0,7.0
8819,2019-02-21 10:50:52.181724-05:00,2019-02-21 11:12:19.275582-05:00,1287.093858,38.256,-85.764,38.256,-85.753,1078.03,2019,2019,2019,2,2,2,21,21,21,16,16,Thu,Thu,weekday,weekday,"LINESTRING (-85.764 38.256, -85.753 38.256)",2019-02-21,weekday,Louisville,960.4765397998777,16,-547.8182755971129,739.2755821659346,360.5966082631584,69.320336,0.8375690656119967,3.0152486362031885,76.0,57.0,12.0,4.0,9.0,3.0
8815,2019-02-21 10:54:35.399155-05:00,2019-02-21 10:55:47.183163-05:00,71.784008,38.252,-85.767,38.247,-85.767,530.97,2019,2019,2019,2,2,2,21,21,21,15,16,Thu,Thu,weekday,weekday,"LINESTRING (-85.767 38.252, -85.767 38.247)",2019-02-21,weekday,Louisville,555.974633222759,15,575.3991553209369,-763.0054083025484,71.78400812036652,145.82159,7.3967728299595645,26.628382187854434,91.0,90.0,11.0,5.0,10.0,5.0
8826,2019-02-21 10:55:14.245295-05:00,2019-02-21 11:22:06.780881-05:00,1612.535586,38.227,-85.742,38.226,-85.76,1721.63,2019,2019,2019,2,2,2,21,21,21,16,16,Thu,Thu,weekday,weekday,"LINESTRING (-85.742 38.227, -85.76000000000001 38.226)",2019-02-21,weekday,Louisville,1576.2536954467937,16,-285.7547052269649,-473.21911850185955,120.4271887398077,38.84614,1.0676539574984611,3.84355424699446,73.0,121.0,9.0,4.0,9.0,7.0
8829,2019-02-21 11:00:56.492084-05:00,2019-02-21 11:07:48.505007-05:00,412.012923,38.217,-85.756,38.219,-85.762,563.15,2019,2019,2019,2,2,2,21,21,21,16,16,Thu,Thu,weekday,weekday,"LINESTRING (-85.756 38.217, -85.762 38.219)",2019-02-21,weekday,Louisville,569.3958182745639,16,-843.5079162026743,-431.49499310423573,362.3973140310017,342.246789,1.3668260594826052,4.920573814137379,69.0,108.0,5.0,4.0,12.0,6.0
8825,2019-02-21 11:01:57.171020-05:00,2019-02-21 11:08:10.772669-05:00,373.601649,38.247,-85.758,38.251,-85.758,482.7,2019,2019,2019,2,2,2,21,21,21,16,16,Thu,Thu,weekday,weekday,"LINESTRING (-85.758 38.247, -85.758 38.251)",2019-02-21,weekday,Louisville,444.77970657778286,16,117.1710198473736,-409.2273309932097,338.4095747293835,60.678936,1.2920178518805199,4.651264266769871,74.0,75.0,10.0,4.0,11.0,4.0
